"SID","CID","Alts","Use","Lat","Long"
12,782,9,0,41.4080164011587,-77.746227992502
12,782,10,1,41.40674011,-77.74624246
12,783,1,0,41.4066702071788,-77.7538004583992
12,783,2,0,41.4067175924096,-77.751257751437
12,783,3,0,41.4058819755698,-77.7527235152292
12,783,4,0,41.4069475362309,-77.7502935121303
12,783,5,0,41.404601051333,-77.7528411299349
12,783,6,0,41.4053583678303,-77.7525205606711
12,783,7,0,41.4057579747934,-77.7525777142384
12,783,8,0,41.4047488229042,-77.7525273136331
12,783,9,0,41.4067262750007,-77.752520300541
12,783,10,1,41.40611175,-77.752059
12,784,1,0,41.4049718967021,-77.7506398556807
12,784,2,0,41.4059734789701,-77.7519439930875
12,784,3,0,41.4064154129914,-77.7511565189024
12,784,4,0,41.4043074935081,-77.7505783797692
12,784,5,0,41.4045633641359,-77.751336469375
12,784,6,0,41.4064840865823,-77.7521506235052
12,784,7,0,41.4065269999732,-77.7501534957684
12,784,8,0,41.4060943224412,-77.7531246531599
12,784,9,0,41.4070630241234,-77.7500144940595
12,784,10,1,41.40589673,-77.75075646
12,785,1,0,41.4073711822348,-77.7501877342365
12,785,2,0,41.4050640256074,-77.7523490257081
12,785,3,0,41.4045018385591,-77.7497489757558
12,785,4,0,41.4051622059716,-77.7515873182707
12,785,5,0,41.4049386344689,-77.7523755361959
12,785,6,0,41.406961379628,-77.749194895718
12,785,7,0,41.4073952100711,-77.7506335370126
12,785,8,0,41.4056719865818,-77.7519141403285
12,785,9,0,41.4044677677908,-77.7512844125843
12,785,10,1,41.40563758,-77.75072191
12,786,1,0,41.4067139307833,-77.7492906076474
12,786,2,0,41.4066199785865,-77.7509117182501
12,786,3,0,41.4041355027034,-77.7494554477091
12,786,4,0,41.4055330949447,-77.7487658307471
12,786,5,0,41.4063937427672,-77.7497728514689
12,786,6,0,41.4056221648241,-77.7508834824616
12,786,7,0,41.4039770433047,-77.7509566597007
12,786,8,0,41.4062285654042,-77.7493418556105
12,786,9,0,41.4071408300516,-77.7506122947113
12,786,10,1,41.40548338,-77.75007228
12,787,1,0,41.4072371442332,-77.7467375718861
12,787,2,0,41.4075623554311,-77.7496816194688
12,787,3,0,41.4060784224805,-77.7485291799633
12,787,4,0,41.4075600807608,-77.7480015830759
12,787,5,0,41.4083960283665,-77.7498246965958
12,787,6,0,41.4066612783031,-77.7483100614089
12,787,7,0,41.4074144757451,-77.7475855538555
12,787,8,0,41.4088794204936,-77.7493783466314
12,787,9,0,41.4061943594919,-77.7489678400723
12,787,10,1,41.40726075,-77.7486361
12,788,1,0,41.405778600281,-77.7520524535209
12,788,2,0,41.4061595428919,-77.7530289251563
12,788,3,0,41.4055333571553,-77.752653582876
12,788,4,0,41.4077768596946,-77.7513689755217
12,788,5,0,41.4078446137928,-77.7522779658657
12,788,6,0,41.4067170008156,-77.7497583352289
12,788,7,0,41.4071392429194,-77.7512321284039
12,788,8,0,41.4068687885091,-77.7497524509456
12,788,9,0,41.406756583873,-77.7504714254329
12,788,10,1,41.40670421,-77.75110154
12,789,1,0,41.4049660373452,-77.7469842579933
12,789,2,0,41.4045652463074,-77.7461460901867
12,789,3,0,41.4053679695769,-77.7473268083888
12,789,4,0,41.4043417965141,-77.7471716409613
12,789,5,0,41.405057737137,-77.7472374732832
12,789,6,0,41.4053800052449,-77.7485666173501
12,789,7,0,41.4043746888031,-77.7483074900123
12,789,8,0,41.4044187633097,-77.7482469257612
12,789,9,0,41.4052327191185,-77.7458152857953
12,789,10,1,41.40447798,-77.7478462
12,790,1,0,41.4064335854595,-77.7494740397452
12,790,2,0,41.4083122356009,-77.7491369307662
12,790,3,0,41.4064427565448,-77.7482239644494
12,790,4,0,41.4086697511596,-77.7489011367987
12,790,5,0,41.4082948508299,-77.7489608008621
12,790,6,0,41.4071889247988,-77.7503681249982
12,790,7,0,41.4066886257522,-77.749543927342
12,790,8,0,41.4080567212258,-77.7488047208654
12,790,9,0,41.4085641613532,-77.7485663344947
12,790,10,1,41.40734796,-77.75009998
12,791,1,0,41.410759913645,-77.7500256291613
12,791,2,0,41.4111611016622,-77.7522108752238
12,791,3,0,41.4096667128202,-77.7484731150698
12,791,4,0,41.4098091256857,-77.7524846874202
12,791,5,0,41.4108018787032,-77.7483674069351
12,791,6,0,41.4110940800313,-77.7504248041232
12,791,7,0,41.4090381129584,-77.7515437297973
12,791,8,0,41.4100647264374,-77.7503709055127
12,791,9,0,41.4087623887229,-77.7513522814119
12,791,10,1,41.41024087,-77.75033558
12,792,1,0,41.4075644253242,-77.7496319938651
12,792,2,0,41.4081873034662,-77.7505158348429
12,792,3,0,41.4079819343325,-77.7487186759663
12,792,4,0,41.4069842814484,-77.7503366069506
12,792,5,0,41.4093953181462,-77.7509256101822
12,792,6,0,41.4085881538509,-77.7503773666937
12,792,7,0,41.4091303498747,-77.7515444749846
12,792,8,0,41.4080830178454,-77.7499319402363
12,792,9,0,41.4088059020195,-77.748704438115
12,792,10,1,41.40799582,-77.75060098
12,793,1,0,41.4050199363737,-77.7508999578451
12,793,2,0,41.4054397636213,-77.7517634826714
12,793,3,0,41.4064629356443,-77.7500815641431
12,793,4,0,41.4066438320313,-77.7492653067953
12,793,5,0,41.4080377010669,-77.7497742042861
12,793,6,0,41.4051021543894,-77.750012872718
12,793,7,0,41.4060485650522,-77.7497007409769
12,793,8,0,41.4067391599046,-77.7512691222602
12,793,9,0,41.406800472762,-77.7494348526397
12,793,10,1,41.40650573,-77.75061825
12,794,1,0,41.4060910867876,-77.7506595069628
12,794,2,0,41.4062468122864,-77.7513410940866
12,794,3,0,41.4057941165253,-77.7513689886315
12,794,4,0,41.4054085442647,-77.7505613042856
12,794,5,0,41.4054086121288,-77.7492223914068
12,794,6,0,41.4055600898269,-77.7494459318921
12,794,7,0,41.407795770545,-77.7487604868584
12,794,8,0,41.4060551525615,-77.7521693700577
12,794,9,0,41.4054300932024,-77.7490838242615
12,794,10,1,41.40659643,-77.75049732
12,795,1,0,41.4076696362121,-77.7491393595545
12,795,2,0,41.4081298404577,-77.7491752481821
12,795,3,0,41.4072896238604,-77.7504250948219
12,795,4,0,41.4067951728901,-77.751556802095
12,795,5,0,41.4054959722929,-77.750918121839
12,795,6,0,41.4084063410622,-77.7498056230258
12,795,7,0,41.407144759094,-77.7499670943441
12,795,8,0,41.406279683402,-77.7513023309479
12,795,9,0,41.4055492385232,-77.7505466583086
12,795,10,1,41.40670009,-77.75048005
12,796,1,0,41.407680712,-77.750447275729
12,796,2,0,41.4073451369541,-77.7522692331072
12,796,3,0,41.4082479209208,-77.7501165081313
12,796,4,0,41.4080753177535,-77.7485557349807
12,796,5,0,41.40666357718,-77.7500958244024
12,796,6,0,41.4076477861647,-77.7487022644905
12,796,7,0,41.4063686166469,-77.7482592564015
12,796,8,0,41.4091301249187,-77.7503193152161
12,796,9,0,41.4074204046963,-77.7507147514953
12,796,10,1,41.40755527,-77.74992722
12,797,1,0,41.4065706050998,-77.7482773536666
12,797,2,0,41.4081319346088,-77.7473592262944
12,797,3,0,41.4072927023192,-77.7480903100219
12,797,4,0,41.4083748828417,-77.7452969101085
12,797,5,0,41.4072915124169,-77.7489782603874
12,797,6,0,41.4083130852016,-77.7454833050392
12,797,7,0,41.408451988723,-77.745188231098
12,797,8,0,41.40700412785,-77.7491698203961
12,797,9,0,41.4072105629494,-77.745482520782
12,797,10,1,41.40790705,-77.74736747
12,798,1,0,41.407497535976,-77.7481080730934
12,798,2,0,41.4076176420658,-77.7475783265221
12,798,3,0,41.4084239794133,-77.7466423260604
12,798,4,0,41.407681915726,-77.7474448947515
12,798,5,0,41.4078493342346,-77.7489872989385
12,798,6,0,41.4065924242508,-77.7484682407768
12,798,7,0,41.4061883182078,-77.7473638770442
12,798,8,0,41.4068442217609,-77.7483803802228
12,798,9,0,41.4076916620386,-77.7497629203953
12,798,10,1,41.40778138,-77.74796588
12,799,1,0,41.408896627532,-77.7481706803774
12,799,2,0,41.4096888928092,-77.7491010834897
12,799,3,0,41.4075316312453,-77.7508250840014
12,799,4,0,41.4077354894692,-77.747921672731
12,799,5,0,41.4086060022549,-77.7489090171038
12,799,6,0,41.408076527822,-77.7473134663752
12,799,7,0,41.4085624564499,-77.7519069141708
12,799,8,0,41.4090822774893,-77.7500405594091
12,799,9,0,41.4087888293354,-77.7490731754463
12,799,10,1,41.40812539,-77.74963354
12,800,1,0,41.4078922495045,-77.7491018186261
12,800,2,0,41.4076683597567,-77.7481794795628
12,800,3,0,41.4079136927591,-77.7482982755418
12,800,4,0,41.4078113705063,-77.7511136958195
12,800,5,0,41.4088934207814,-77.748002646492
12,800,6,0,41.4091315234213,-77.7511006819972
12,800,7,0,41.4082951721025,-77.7485658473852
12,800,8,0,41.4084252084649,-77.7513331160252
12,800,9,0,41.4086658165554,-77.7502554607407
12,800,10,1,41.40795694,-77.74971991
12,801,1,0,41.4078020306107,-77.7490681774095
12,801,2,0,41.4077385224001,-77.7484611767344
12,801,3,0,41.4080887789157,-77.7478859614122
12,801,4,0,41.4070548023062,-77.7485090952727
12,801,5,0,41.4078291402951,-77.7486921069866
12,801,6,0,41.4075575370377,-77.7517600107905
12,801,7,0,41.4076591535021,-77.7495242153843
12,801,8,0,41.4069225079139,-77.7508395749399
12,801,9,0,41.4067372450362,-77.7497337434892
12,801,10,1,41.40762006,-77.75003088
12,802,1,0,41.4070388135145,-77.7512681078388
12,802,2,0,41.4088108343474,-77.7501450333651
12,802,3,0,41.4089981159506,-77.749912785432
12,802,4,0,41.4093140976185,-77.7525028447777
12,802,5,0,41.4089695326136,-77.7508314453883
12,802,6,0,41.4078899281839,-77.7517748630449
12,802,7,0,41.4082897938043,-77.7511492524684
12,802,8,0,41.4076603864253,-77.7530435505429
12,802,9,0,41.4081249772908,-77.7491488716023
12,802,10,1,41.40815839,-77.75110154
12,803,1,0,41.4088152371503,-77.7503957084199
12,803,2,0,41.4074929566594,-77.752873138463
12,803,3,0,41.4067441032349,-77.7512188261321
12,803,4,0,41.4083507488035,-77.7508477642513
12,803,5,0,41.4080485030105,-77.750852520479
12,803,6,0,41.4082666670774,-77.7531504668683
12,803,7,0,41.407577610369,-77.7513411863241
12,803,8,0,41.4086115648496,-77.7529779778744
12,803,9,0,41.4062797323144,-77.7512422034226
12,803,10,1,41.40799582,-77.75103287
12,804,1,0,41.4095015308455,-77.7499507126023
12,804,2,0,41.4099462383506,-77.7492704503188
12,804,3,0,41.4067657410873,-77.7493996002089
12,804,4,0,41.4078812470503,-77.74937331611
12,804,5,0,41.4086798226302,-77.7516785593707
12,804,6,0,41.407010740061,-77.7501700219638
12,804,7,0,41.4079595682352,-77.7489099074959
12,804,8,0,41.4078534238141,-77.7510545849474
12,804,9,0,41.4093567348889,-77.747966480802
12,804,10,1,41.40843636,-77.7493744
12,805,1,0,41.4076401510808,-77.7515192289322
12,805,2,0,41.4092302857595,-77.7486834600799
12,805,3,0,41.4092531403271,-77.7495483510303
12,805,4,0,41.4072351253973,-77.7484258848351
12,805,5,0,41.4078770907161,-77.748414938528
12,805,6,0,41.4097177667715,-77.7507356765542
12,805,7,0,41.4072826944978,-77.7491826114496
12,805,8,0,41.4085521547155,-77.7482863828028
12,805,9,0,41.4099808771417,-77.749690438005
12,805,10,1,41.40831974,-77.74942623
12,806,1,0,41.4070531681418,-77.7500384844534
12,806,2,0,41.4061502183105,-77.7493606929692
12,806,3,0,41.4066228646054,-77.7485797661717
12,806,4,0,41.4072909131538,-77.7458182959162
12,806,5,0,41.4083155313616,-77.7479973340191
12,806,6,0,41.4078975907067,-77.7464260149513
12,806,7,0,41.4063042223993,-77.7466021442378
12,806,8,0,41.4056422921293,-77.7461318319473
12,806,9,0,41.4051952197053,-77.7468654320706
12,806,10,1,41.40664826,-77.74785414
12,807,1,0,41.4094399760849,-77.750260924741
12,807,2,0,41.409557212704,-77.7493709349082
12,807,3,0,41.4085942301643,-77.7500819666676
12,807,4,0,41.4080067631388,-77.7515135996935
12,807,5,0,41.4090524935038,-77.7504976998273
12,807,6,0,41.4085641134952,-77.7479803049292
12,807,7,0,41.40804808589,-77.7516360406116
12,807,8,0,41.4081042141362,-77.7514417179
12,807,9,0,41.4076084881421,-77.7481216593187
12,807,10,1,41.4081513,-77.74984084
12,808,1,0,41.4068974047519,-77.7500883766719
12,808,2,0,41.4076974122308,-77.7507461653907
12,808,3,0,41.4091657811109,-77.7491595360311
12,808,4,0,41.4081628332589,-77.7487103962146
12,808,5,0,41.408135010425,-77.7481562032239
12,808,6,0,41.4068675905985,-77.751794998583
12,808,7,0,41.4087875295551,-77.7490541921627
12,808,8,0,41.408776556344,-77.7492754479201
12,808,9,0,41.4087902520255,-77.7499359131589
12,808,10,1,41.40756823,-77.7500136
12,809,1,0,41.4074674534519,-77.7500906080544
12,809,2,0,41.4060835872599,-77.7503861692163
12,809,3,0,41.406823253912,-77.7515891692127
12,809,4,0,41.4075903110096,-77.7511711113145
12,809,5,0,41.4057250461282,-77.751929289607
12,809,6,0,41.4059802822854,-77.7523185884063
12,809,7,0,41.4063338958894,-77.7500037882324
12,809,8,0,41.4080667186598,-77.7504521946831
12,809,9,0,41.4051685824411,-77.752145165653
12,809,10,1,41.40633728,-77.75075646
12,810,1,0,41.4090637945691,-77.7507970742356
12,810,2,0,41.4065052878004,-77.7484100702823
12,810,3,0,41.4065208718538,-77.74862913579
12,810,4,0,41.4071425680644,-77.7517863802092
12,810,5,0,41.4065837934931,-77.7510050404705
12,810,6,0,41.408483672185,-77.7514675848621
12,810,7,0,41.4075568383407,-77.7516023503404
12,810,8,0,41.4085961001947,-77.7490446353183
12,810,9,0,41.4069928347363,-77.7511677825255
12,810,10,1,41.40747753,-77.75029001
12,811,1,0,41.4065391576287,-77.749272770331
12,811,2,0,41.4064312193426,-77.7488553087628
12,811,3,0,41.4056864599952,-77.750926831672
12,811,4,0,41.4063880807336,-77.7509381280492
12,811,5,0,41.4060095805312,-77.7507919833608
12,811,6,0,41.4063188930617,-77.7513096475894
12,811,7,0,41.4050696493062,-77.7490989995925
12,811,8,0,41.4074961139592,-77.748188345723
12,811,9,0,41.4063067483827,-77.7489758189084
12,811,10,1,41.40630924,-77.74923451
12,812,1,0,41.4066884181229,-77.7483744965959
12,812,2,0,41.4073573301151,-77.7501032351894
12,812,3,0,41.4073853670257,-77.7483025193728
12,812,4,0,41.4077064855209,-77.7504608915452
12,812,5,0,41.409313702819,-77.75000841589
12,812,6,0,41.4073501206684,-77.7482789476711
12,812,7,0,41.4083181668625,-77.7515127808292
12,812,8,0,41.407621647491,-77.7514989336179
12,812,9,0,41.4094691582962,-77.7504913181529
12,812,10,1,41.40822904,-77.74951261
12,813,1,0,41.40668291687,-77.7491395388126
12,813,2,0,41.4087953501102,-77.750828528304
12,813,3,0,41.4069212924808,-77.7487740135033
12,813,4,0,41.4073428693678,-77.7516291965795
12,813,5,0,41.4066608312795,-77.7494263417152
12,813,6,0,41.4069250827705,-77.7501656258731
12,813,7,0,41.4080160338239,-77.7476187771475
12,813,8,0,41.4078537788355,-77.7502779699147
12,813,9,0,41.4068518303768,-77.7512991038521
12,813,10,1,41.40798286,-77.74946078
12,814,1,0,41.4066995724637,-77.7444535329607
12,814,2,0,41.4054849155481,-77.7452441284142
12,814,3,0,41.4070571218152,-77.7466288661522
12,814,4,0,41.4065731041896,-77.7465352379911
12,814,5,0,41.4065675921113,-77.7467154837012
12,814,6,0,41.4052868258752,-77.7455349639438
12,814,7,0,41.4083811639891,-77.7470340496954
12,814,8,0,41.407636256878,-77.7482072776571
12,814,9,0,41.4063253215882,-77.7460254543586
12,814,10,1,41.4069376,-77.74629033
12,815,1,0,41.4083922484899,-77.7498920493792
12,815,2,0,41.4061405726967,-77.7498808031179
12,815,3,0,41.407847788925,-77.7509835764342
12,815,4,0,41.4085480192371,-77.7487877138607
12,815,5,0,41.4076930613485,-77.7480649598949
12,815,6,0,41.4085607994739,-77.7509237066701
12,815,7,0,41.4073052848413,-77.7492530419288
12,815,8,0,41.4068628128594,-77.7484134118821
12,815,9,0,41.4079759664487,-77.750629312437
12,815,10,1,41.40780146,-77.74997905
13,816,1,0,41.1008157391228,-78.0095726112757
13,816,2,0,41.1030477405385,-78.0080799148767
13,816,3,0,41.103126988222,-78.007741062065
13,816,4,0,41.1001218714382,-78.0079092492587
13,816,5,0,41.1027935761547,-78.0086227189661
13,816,6,0,41.1020973471156,-78.010550632685
13,816,7,0,41.1029114965166,-78.0087049183001
13,816,8,0,41.1000840181546,-78.0085734127271
13,816,9,0,41.1002495637117,-78.0097369709012
13,816,10,1,41.1014823,-78.00843042
13,817,1,0,41.1005940891967,-78.0071397823003
13,817,2,0,41.0998577805875,-78.0080741178221
13,817,3,0,41.1003078485394,-78.0066070813183
13,817,4,0,41.1016891722793,-78.0057476105063
13,817,5,0,41.099483175486,-78.0087313020564
13,817,6,0,41.0993850777293,-78.0079808134624
13,817,7,0,41.0989589526082,-78.0074703681187
13,817,8,0,41.1013088952327,-78.0056838160544
13,817,9,0,41.1018927469971,-78.0078023164181
13,817,10,1,41.10060512,-78.00751246
13,818,1,0,41.101107027631,-78.0097261366574
13,818,2,0,41.0994273117729,-78.0118789736741
13,818,3,0,41.0993812399448,-78.0092711941959
13,818,4,0,41.0990077331733,-78.0102329716378
13,818,5,0,41.1004339654284,-78.0105348029582
13,818,6,0,41.0999308200911,-78.0075748731689
13,818,7,0,41.1002788843933,-78.0094651203036
13,818,8,0,41.1001037182233,-78.0078656252797
13,818,9,0,41.1007387596675,-78.0111966259617
13,818,10,1,41.09976055,-78.00980132
13,819,1,0,41.099471900921,-78.0071326408183
13,819,2,0,41.1005857114597,-78.0088892880958
13,819,3,0,41.1018949826059,-78.0080260995401
13,819,4,0,41.0999013661869,-78.0062522288402
13,819,5,0,41.1007305069938,-78.0071832897255
13,819,6,0,41.1001383866815,-78.0059630120476
13,819,7,0,41.1005130671837,-78.0051159532715
13,819,8,0,41.1004936331654,-78.0056059504294
13,819,9,0,41.1011741080949,-78.0082672492384
13,819,10,1,41.10067672,-78.00748654
13,820,1,0,41.1014617300836,-78.0086706520997
13,820,2,0,41.1009339639993,-78.008458317879
13,820,3,0,41.1006743524534,-78.0090044840234
13,820,4,0,41.1005715536572,-78.0068235266774
13,820,5,0,41.1004923654474,-78.0077171006398
13,820,6,0,41.0994109322264,-78.0065286652377
13,820,7,0,41.0999595733842,-78.0103074941701
13,820,8,0,41.1006504462428,-78.009411664667
13,820,9,0,41.1011983125849,-78.0096703813826
13,820,10,1,41.09998684,-78.00809096
13,821,1,0,41.1007773717629,-78.0089878803257
13,821,2,0,41.0998063364231,-78.0093089144506
13,821,3,0,41.1019335659037,-78.0066210313655
13,821,4,0,41.1009054451105,-78.0059032143025
13,821,5,0,41.0991446745634,-78.0078256188475
13,821,6,0,41.0991664756371,-78.0071942041711
13,821,7,0,41.1017174684053,-78.0076002753163
13,821,8,0,41.1002174576576,-78.0082207788361
13,821,9,0,41.1023792662664,-78.0072059162014
13,821,10,1,41.10078412,-78.00748223
13,822,1,0,41.1005802301616,-78.0055586557767
13,822,2,0,41.1027237006394,-78.0079116435867
13,822,3,0,41.1021140364607,-78.0068041825402
13,822,4,0,41.1006270197521,-78.0054344744919
13,822,5,0,41.0998116935086,-78.0079279757546
13,822,6,0,41.1020728253422,-78.0084280596575
13,822,7,0,41.1018466572157,-78.0077083995355
13,822,8,0,41.1006406331402,-78.0052033973093
13,822,9,0,41.1000417276766,-78.0063272028507
13,822,10,1,41.10133472,-78.00739898
13,823,1,0,41.1016721361683,-78.0082301055474
13,823,2,0,41.0998144547224,-78.0073695204183
13,823,3,0,41.1004749303361,-78.0081770527643
13,823,4,0,41.1004254088863,-78.0061677682906
13,823,5,0,41.1013379250023,-78.009805680614
13,823,6,0,41.1001241733896,-78.0076341651267
13,823,7,0,41.1013405835778,-78.0085612560034
13,823,8,0,41.0992411345846,-78.0083000027864
13,823,9,0,41.10134292359,-78.0096080837773
13,823,10,1,41.10068974,-78.00759884
13,824,1,0,41.1009132054853,-78.0051509156595
13,824,2,0,41.1009620466098,-78.0052671815071
13,824,3,0,41.0995689587102,-78.007784338328
13,824,4,0,41.1022987923401,-78.0078907612039
13,824,5,0,41.0993934597132,-78.0074436840463
13,824,6,0,41.1004085359524,-78.0091468398511
13,824,7,0,41.1011234706989,-78.0050634692505
13,824,8,0,41.1012914826178,-78.0092070344121
13,824,9,0,41.1004350113932,-78.0053145547687
13,824,10,1,41.10068649,-78.00730515
13,825,1,0,41.1007104988256,-78.0064664061136
13,825,2,0,41.099554129725,-78.0057385965396
13,825,3,0,41.1011002868565,-78.0079095866774
13,825,4,0,41.1011002709467,-78.0084792349366
13,825,5,0,41.0995848425573,-78.007497079368
13,825,6,0,41.1005114872209,-78.0092078305138
13,825,7,0,41.0999876641477,-78.0068499860951
13,825,8,0,41.1019134458038,-78.0057859438915
13,825,9,0,41.1018847929278,-78.008300125484
13,825,10,1,41.1007288,-78.00743904
13,826,1,0,41.1012555839814,-78.0053008357699
13,826,2,0,41.101242378881,-78.0053938338227
13,826,3,0,41.1021267623603,-78.0061295320906
13,826,4,0,41.1007783568986,-78.0057761331603
13,826,5,0,41.099644728261,-78.0089021833561
13,826,6,0,41.1001563370864,-78.0086291829593
13,826,7,0,41.1016523790625,-78.0088205410759
13,826,8,0,41.0996722703718,-78.0070488492412
13,826,9,0,41.1024117948238,-78.0074943221333
13,826,10,1,41.10064418,-78.0073397
13,827,1,0,41.1011980883297,-78.0091162960702
13,827,2,0,41.1008536879724,-78.0048415298761
13,827,3,0,41.1005198744129,-78.0063397212155
13,827,4,0,41.1020786804782,-78.0058179322329
13,827,5,0,41.102254558139,-78.0079073387448
13,827,6,0,41.1027896292191,-78.0076190156027
13,827,7,0,41.0994937082815,-78.0065464390208
13,827,8,0,41.1017800213168,-78.0088161817017
13,827,9,0,41.1012930428682,-78.0088371105668
13,827,10,1,41.10112812,-78.00717702
13,828,1,0,41.1003543637996,-78.0077796870184
13,828,2,0,41.1002498135424,-78.0059979074376
13,828,3,0,41.0990639320695,-78.0067348251973
13,828,4,0,41.099381027882,-78.0075430857375
13,828,5,0,41.1009016908369,-78.0057660743967
13,828,6,0,41.1011854140368,-78.0095212297278
13,828,7,0,41.1003319651986,-78.0093945912546
13,828,8,0,41.0999811656424,-78.0076206316567
13,828,9,0,41.0995225819089,-78.0094577268535
13,828,10,1,41.10052701,-78.0076809
13,829,1,0,41.0981508412314,-78.0081210172256
13,829,2,0,41.1009871287309,-78.0077630952825
13,829,3,0,41.0994831022263,-78.0067399685909
13,829,4,0,41.0993087857899,-78.0098558135229
13,829,5,0,41.1000421823741,-78.0090447238669
13,829,6,0,41.0979768078749,-78.009188670022
13,829,7,0,41.1004940169802,-78.0068594854008
13,829,8,0,41.1000852106072,-78.0099863894198
13,829,9,0,41.099689543817,-78.0093085613342
13,829,10,1,41.09940635,-78.00803873
13,830,1,0,41.0994703172996,-78.0060787548192
13,830,2,0,41.1011779102937,-78.0069727928225
13,830,3,0,41.1013532855815,-78.0078432508708
13,830,4,0,41.1005959001898,-78.0060232950889
13,830,5,0,41.0998814238094,-78.0069083474845
13,830,6,0,41.0995073019988,-78.0081639625276
13,830,7,0,41.0997934134647,-78.0066593781889
13,830,8,0,41.100939811062,-78.006291970209
13,830,9,0,41.0986063079414,-78.0066912964871
13,830,10,1,41.09993765,-78.00782983
13,831,1,0,41.1005009518356,-78.0108144760255
13,831,2,0,41.101041536169,-78.0095284727757
13,831,3,0,41.1007525558339,-78.0099517377097
13,831,4,0,41.1005716262044,-78.0104985147174
13,831,5,0,41.1004844483697,-78.0110754454448
13,831,6,0,41.1003249792873,-78.0082091358943
13,831,7,0,41.0992395298055,-78.0081718618743
13,831,8,0,41.0994987304896,-78.0094804558309
13,831,9,0,41.1011223189766,-78.0078346307494
13,831,10,1,41.1001541,-78.00920074
13,832,1,0,41.0995098826366,-78.0067967922887
13,832,2,0,41.1006894816069,-78.0066163454718
13,832,3,0,41.1013361398134,-78.0097945332309
13,832,4,0,41.1005835340225,-78.0071655780016
13,832,5,0,41.1006694145365,-78.0066197996392
13,832,6,0,41.1010989920637,-78.0071573766232
13,832,7,0,41.1001297828909,-78.0096093799103
13,832,8,0,41.1000943780911,-78.0076909926021
13,832,9,0,41.101799295429,-78.0084437113192
13,832,10,1,41.10060838,-78.00784933
13,833,1,0,41.1028648412883,-78.0091695076245
13,833,2,0,41.1001087191876,-78.0082976200625
13,833,3,0,41.1015107694678,-78.00915343988
13,833,4,0,41.0999519694496,-78.0076871068485
13,833,5,0,41.1021338751669,-78.0086722026691
13,833,6,0,41.1006242479396,-78.0107007129865
13,833,7,0,41.0999849358109,-78.0089535055602
13,833,8,0,41.1019676626497,-78.0068931068356
13,833,9,0,41.1018867876782,-78.0072598307497
13,833,10,1,41.10112812,-78.00865237
13,834,1,0,41.0982294345527,-78.0081480719268
13,834,2,0,41.1008521704235,-78.0097460690821
13,834,3,0,41.0989109024216,-78.0064066947009
13,834,4,0,41.1003957059354,-78.0099625292321
13,834,5,0,41.1005941791091,-78.0077875004738
13,834,6,0,41.0987170495057,-78.0087680038039
13,834,7,0,41.0988695268866,-78.007833676418
13,834,8,0,41.1008910780865,-78.0067433161599
13,834,9,0,41.0999024223055,-78.0056698435585
13,834,10,1,41.0998491,-78.00803873
13,835,1,0,41.099606011012,-78.0116673372717
13,835,2,0,41.1003218365158,-78.0099972157519
13,835,3,0,41.1022809290089,-78.0115487901942
13,835,4,0,41.1016086338625,-78.012115346284
13,835,5,0,41.1015853373124,-78.011013432623
13,835,6,0,41.101728696129,-78.0120076251945
13,835,7,0,41.099754317739,-78.0114276761045
13,835,8,0,41.101614997512,-78.0092239153171
13,835,9,0,41.1018024454044,-78.0107018810344
13,835,10,1,41.10099038,-78.0114464
13,836,1,0,41.1014895428172,-78.0083925450742
13,836,2,0,41.1004248073126,-78.0082814037846
13,836,3,0,41.0999363942929,-78.0075890961145
13,836,4,0,41.0999293222252,-78.0073439652124
13,836,5,0,41.1001743859209,-78.009353952341
13,836,6,0,41.1010075926538,-78.0103897836015
13,836,7,0,41.1015133024319,-78.0104373810811
13,836,8,0,41.1016436101076,-78.0099595535016
13,836,9,0,41.0999032656173,-78.0089933941103
13,836,10,1,41.10063619,-78.00899184
13,837,1,0,41.1009697775389,-78.0093073227812
13,837,2,0,41.1005524389053,-78.0086360648907
13,837,3,0,41.1005098594217,-78.0083875701265
13,837,4,0,41.1009178056586,-78.0086556268433
13,837,5,0,41.101774060787,-78.0080478752982
13,837,6,0,41.0998294927064,-78.0072636189749
13,837,7,0,41.1003944923333,-78.0089433238715
13,837,8,0,41.1003038162209,-78.0091291056762
13,837,9,0,41.1021141055921,-78.0071505863245
13,837,10,1,41.1005856,-78.00756429
13,838,1,0,41.1010126532521,-78.0077195799826
13,838,2,0,41.1003255912799,-78.0072541747498
13,838,3,0,41.1011112611012,-78.0055744202148
13,838,4,0,41.0999253619599,-78.0077371150312
13,838,5,0,41.1013153231298,-78.0070273960618
13,838,6,0,41.100490367864,-78.0081795471979
13,838,7,0,41.1005782655908,-78.0063801056879
13,838,8,0,41.1000888603724,-78.005590835884
13,838,9,0,41.0999875586365,-78.0066132409865
13,838,10,1,41.10066045,-78.00737425
13,839,1,0,41.1014469860697,-78.0070023379856
13,839,2,0,41.1014802504176,-78.0066063746034
13,839,3,0,41.0997807613426,-78.007955545836
13,839,4,0,41.1021688789325,-78.0074713862848
13,839,5,0,41.0997316659201,-78.008749207338
13,839,6,0,41.1003009931133,-78.0050609937001
13,839,7,0,41.101270060163,-78.0080958089164
13,839,8,0,41.0999049513799,-78.0064620270526
13,839,9,0,41.1001453274751,-78.0093722471729
13,839,10,1,41.100693,-78.00738289
